date,Positive (post-2024 election),Positive (post-2024 election) (low),Positive (post-2024 election) (high),Negative (post-2024 election),Negative (post-2024 election) (low),Negative (post-2024 election) (high),Positive (poll),Negative (poll)
2025-08-15,29.41,28.37,30.54,45.1,43.34,47.52,30.0,56.0
2025-08-16,29.42,28.34,30.54,45.16,43.37,47.59,,
2025-08-17,29.43,28.32,30.56,45.21,43.4,47.63,,
2025-08-18,29.44,28.3,30.57,45.26,43.43,47.68,,
2025-08-19,29.45,28.29,30.59,45.32,43.46,47.74,,
2025-08-20,29.46,28.27,30.62,45.37,43.51,47.8,,
2025-08-21,29.47,28.25,30.64,45.42,43.59,47.86,,
2025-08-22,29.47,28.26,30.65,45.48,43.62,47.94,28.0,44.0
2025-08-23,29.47,28.29,30.67,45.53,43.65,48.04,,
2025-08-24,29.47,28.31,30.68,45.58,43.67,48.13,,
2025-08-25,29.46,28.31,30.68,45.63,43.69,48.18,,
2025-08-26,29.45,28.29,30.68,45.67,43.73,48.23,,
2025-08-27,29.44,28.27,30.66,45.72,43.78,48.27,,
2025-08-28,29.43,28.27,30.68,45.77,43.82,48.31,,
2025-08-29,29.42,28.27,30.64,45.81,43.86,48.35,,
2025-08-30,29.4,28.27,30.61,45.86,43.9,48.38,,
2025-08-31,29.39,28.27,30.57,45.9,43.95,48.41,,
2025-09-01,29.37,28.25,30.56,45.94,43.99,48.45,,
2025-09-02,29.35,28.22,30.55,45.98,44.02,48.48,,
2025-09-03,29.33,28.19,30.54,46.02,44.05,48.5,,
2025-09-04,29.31,28.17,30.52,46.06,44.09,48.51,,
2025-09-05,29.29,28.13,30.51,46.1,44.13,48.53,29.0,43.0
2025-09-06,29.27,28.13,30.51,46.13,44.16,48.55,,
2025-09-07,29.24,28.12,30.51,46.17,44.16,48.57,,
2025-09-08,29.22,28.11,30.48,46.2,44.17,48.59,,
2025-09-09,29.2,28.11,30.45,46.23,44.18,48.6,,
2025-09-10,29.17,28.1,30.42,46.26,44.18,48.61,,
2025-09-11,29.15,28.09,30.4,46.29,44.22,48.63,28.0,53.0
2025-09-12,29.12,28.07,30.39,46.32,44.23,48.64,,
2025-09-13,29.09,28.02,30.34,46.34,44.22,48.65,,
2025-09-14,29.06,27.98,30.29,46.37,44.2,48.66,,
2025-09-15,29.04,27.95,30.25,46.39,44.22,48.67,,
2025-09-16,29.01,27.91,30.2,46.41,44.24,48.67,,
2025-09-17,28.98,27.89,30.15,46.43,44.26,48.68,,
2025-09-18,28.95,27.89,30.1,46.45,44.28,48.68,,
2025-09-19,28.92,27.85,30.07,46.47,44.3,48.67,27.0,46.0
2025-09-20,28.89,27.8,30.04,46.48,44.31,48.67,,
2025-09-21,28.86,27.78,30.03,46.5,44.33,48.66,,
2025-09-22,28.84,27.75,30.02,46.51,44.35,48.65,,
2025-09-23,28.81,27.73,30.0,46.52,44.37,48.64,,
2025-09-24,28.78,27.71,29.99,46.53,44.39,48.65,,
2025-09-25,28.75,27.69,29.97,46.54,44.4,48.62,41.0,31.0
2025-09-26,28.73,27.67,29.96,46.55,44.42,48.6,30.0,43.0
2025-09-27,28.7,27.66,29.95,46.55,44.44,48.59,,
2025-09-28,28.68,27.65,29.93,46.56,44.45,48.58,,
2025-09-29,28.65,27.64,29.92,46.56,44.47,48.56,27.0,57.0
2025-09-30,28.63,27.61,29.91,46.56,44.48,48.55,,
2025-10-01,28.61,27.6,29.89,46.57,44.5,48.53,,
2025-10-02,28.59,27.59,29.85,46.57,44.51,48.52,,
2025-10-03,28.57,27.54,29.83,46.57,44.52,48.53,28.0,49.0
2025-10-04,28.55,27.49,29.82,46.56,44.54,48.53,,
2025-10-05,28.53,27.46,29.8,46.56,44.55,48.54,,
2025-10-06,28.51,27.45,29.77,46.56,44.56,48.51,,
2025-10-07,28.49,27.44,29.72,46.55,44.57,48.45,28.0,48.0
2025-10-08,28.47,27.43,29.69,46.55,44.58,48.42,,
2025-10-09,28.46,27.42,29.68,46.54,44.6,48.4,,
2025-10-10,28.44,27.43,29.67,46.54,44.61,48.38,28.0,45.0
2025-10-11,28.43,27.41,29.66,46.53,44.62,48.36,,
2025-10-12,28.41,27.4,29.65,46.52,44.63,48.34,,
2025-10-13,28.4,27.4,29.63,46.52,44.64,48.32,,
2025-10-14,28.38,27.4,29.62,46.51,44.65,48.31,,
2025-10-15,28.37,27.39,29.61,46.5,44.66,48.3,28.0,49.0
2025-10-16,28.35,27.38,29.59,46.49,44.66,48.29,,
2025-10-17,28.34,27.38,29.57,46.48,44.67,48.28,,
2025-10-18,28.33,27.37,29.54,46.48,44.69,48.28,,
2025-10-19,28.31,27.36,29.52,46.47,44.69,48.27,28.0,49.0
2025-10-20,28.3,27.35,29.49,46.46,44.69,48.25,,
2025-10-21,28.28,27.33,29.47,46.45,44.69,48.25,,
2025-10-22,28.27,27.32,29.47,46.45,44.72,48.26,,
2025-10-23,28.25,27.3,29.44,46.44,44.74,48.25,,
2025-10-24,28.24,27.28,29.42,46.43,44.75,48.22,25.0,48.0
2025-10-25,28.22,27.27,29.39,46.43,44.76,48.18,,
2025-10-26,28.2,27.25,29.36,46.42,44.79,48.16,,
2025-10-27,28.18,27.23,29.32,46.41,44.82,48.12,,
2025-10-28,28.16,27.22,29.28,46.41,44.82,48.09,,
2025-10-29,28.14,27.2,29.22,46.4,44.81,48.04,,
2025-10-30,28.12,27.18,29.18,46.39,44.83,48.01,,
2025-10-31,28.09,27.16,29.13,46.38,44.84,47.97,,
2025-11-01,28.06,27.13,29.09,46.37,44.88,47.93,,
2025-11-02,28.04,27.09,29.04,46.36,44.92,47.91,25.0,52.0
2025-11-03,28.01,27.06,28.99,46.35,44.96,47.85,,
2025-11-04,27.97,27.02,28.94,46.33,44.92,47.81,,
2025-11-05,27.94,26.99,28.89,46.32,44.94,47.77,,
2025-11-06,27.91,26.97,28.84,46.3,44.96,47.73,,
2025-11-07,27.87,26.93,28.81,46.28,44.97,47.69,29.0,43.0
2025-11-08,27.83,26.89,28.8,46.26,44.99,47.64,,
2025-11-09,27.8,26.85,28.75,46.24,45.01,47.6,,
2025-11-10,27.76,26.82,28.69,46.22,45.02,47.54,,
2025-11-11,27.72,26.78,28.66,46.2,45.04,47.5,,
2025-11-12,27.68,26.74,28.62,46.17,45.04,47.47,27.0,49.0
2025-11-13,27.63,26.7,28.58,46.15,45.05,47.44,,
2025-11-14,27.59,26.66,28.54,46.12,45.06,47.4,,
2025-11-15,27.55,26.61,28.5,46.09,45.01,47.33,,
2025-11-16,27.5,26.57,28.46,46.06,44.96,47.25,,
2025-11-17,27.46,26.52,28.38,46.03,44.88,47.16,,
2025-11-18,27.42,26.46,28.31,46.0,44.8,47.12,,
2025-11-19,27.37,26.41,28.25,45.97,44.71,47.1,,
2025-11-20,27.33,26.37,28.22,45.94,44.67,47.04,,
2025-11-21,27.28,26.33,28.18,45.91,44.61,47.03,23.0,47.0
2025-11-22,27.24,26.31,28.12,45.87,44.56,47.03,,
2025-11-23,27.19,26.26,28.09,45.84,44.49,46.99,,
2025-11-24,27.15,26.21,28.07,45.8,44.45,46.96,,
2025-11-25,27.1,26.16,28.01,45.76,44.4,46.91,,
2025-11-26,27.06,26.12,27.96,45.72,44.38,46.89,,
2025-11-27,27.02,26.09,27.93,45.67,44.36,46.87,,
2025-11-28,26.98,26.06,27.9,45.63,44.3,46.84,26.0,48.0
2025-11-29,26.93,26.02,27.87,45.58,44.18,46.79,,
2025-11-30,26.89,25.98,27.84,45.54,44.07,46.79,,
2025-12-01,26.86,25.94,27.81,45.49,43.96,46.76,34.0,42.0
2025-12-02,26.82,25.9,27.77,45.44,43.92,46.69,28.0,47.0
2025-12-03,26.78,25.86,27.73,45.39,43.88,46.68,,
2025-12-04,26.75,25.82,27.69,45.34,43.87,46.64,,
2025-12-05,26.72,25.79,27.65,45.29,43.84,46.61,,
2025-12-06,26.69,25.75,27.61,45.24,43.76,46.59,,
2025-12-07,26.66,25.72,27.57,45.18,43.68,46.58,,
2025-12-08,26.63,25.69,27.54,45.13,43.6,46.56,27.0,45.0
2025-12-09,26.61,25.66,27.51,45.08,43.51,46.54,,
2025-12-10,26.58,25.65,27.48,45.03,43.41,46.54,,
2025-12-11,26.56,25.64,27.46,44.98,43.31,46.49,,
2025-12-12,26.54,25.63,27.44,44.93,43.23,46.47,27.0,45.0
2025-12-13,26.52,25.62,27.42,44.88,43.2,46.45,,
2025-12-14,26.5,25.61,27.41,44.84,43.16,46.43,,
2025-12-15,26.49,25.61,27.39,44.79,43.14,46.4,,
2025-12-16,26.47,25.59,27.36,44.75,43.09,46.39,,
2025-12-17,26.45,25.58,27.33,44.71,43.01,46.37,,
2025-12-18,26.43,25.58,27.3,44.67,42.92,46.36,,
2025-12-19,26.42,25.58,27.3,44.64,42.85,46.35,,
2025-12-20,26.4,25.58,27.29,44.6,42.76,46.34,,
2025-12-21,26.39,25.58,27.26,44.57,42.69,46.32,,
2025-12-22,26.37,25.56,27.24,44.53,42.63,46.31,,
2025-12-23,26.36,25.54,27.21,44.5,42.59,46.3,26.0,47.0
2025-12-24,26.35,25.52,27.19,44.47,42.56,46.28,,
2025-12-25,26.33,25.5,27.19,44.44,42.52,46.27,,
2025-12-26,26.32,25.51,27.18,44.41,42.49,46.26,,
2025-12-27,26.31,25.53,27.15,44.39,42.46,46.24,,
2025-12-28,26.3,25.53,27.15,44.36,42.42,46.23,,
2025-12-29,26.29,25.51,27.15,44.34,42.39,46.28,,
2025-12-30,26.28,25.48,27.12,44.32,42.33,46.26,,
2025-12-31,26.27,25.45,27.09,44.3,42.34,46.25,,
2026-01-01,26.26,25.42,27.1,44.28,42.31,46.22,27.0,46.0
2026-01-02,26.25,25.41,27.12,44.26,42.28,46.23,,
2026-01-03,26.24,25.41,27.14,44.25,42.25,46.25,,
2026-01-04,26.23,25.41,27.14,44.23,42.21,46.27,,
2026-01-05,26.22,25.42,27.12,44.22,42.15,46.3,,
2026-01-06,26.21,25.42,27.09,44.21,42.11,46.32,,
2026-01-07,26.21,25.4,27.05,44.2,42.08,46.33,,
2026-01-08,26.2,25.4,27.04,44.19,42.06,46.33,,
2026-01-09,26.19,25.38,27.03,44.19,42.04,46.33,23.5,41.8
2026-01-10,26.19,25.38,27.0,44.18,42.01,46.32,,
2026-01-11,26.18,25.35,26.99,44.18,41.98,46.32,,
2026-01-12,26.18,25.34,27.0,44.17,41.96,46.32,,
2026-01-13,26.17,25.33,27.0,44.17,41.95,46.33,,
2026-01-14,26.17,25.31,27.01,44.17,41.93,46.36,,
2026-01-15,26.17,25.3,27.02,44.17,41.91,46.37,,
2026-01-16,26.17,25.3,27.03,44.17,41.89,46.37,,
2026-01-17,26.16,25.31,27.03,44.18,41.88,46.38,,
2026-01-18,26.16,25.32,27.02,44.18,41.87,46.39,,
2026-01-19,26.16,25.32,27.04,44.18,41.87,46.4,,
2026-01-20,26.16,25.32,27.06,44.19,41.87,46.4,,
2026-01-21,26.16,25.31,27.07,44.2,41.88,46.4,,
2026-01-22,26.17,25.31,27.08,44.2,41.88,46.4,,
2026-01-23,26.17,25.31,27.09,44.21,41.89,46.41,26.5,44.5
2026-01-24,26.17,25.3,27.11,44.22,41.91,46.41,,
2026-01-25,26.17,25.28,27.12,44.23,41.93,46.41,,
2026-01-26,26.18,25.28,27.13,44.24,41.95,46.41,,
2026-01-27,26.18,25.28,27.12,44.25,41.96,46.42,,
2026-01-28,26.19,25.29,27.1,44.26,41.96,46.43,,
2026-01-29,26.19,25.28,27.1,44.27,41.98,46.43,,
2026-01-30,26.19,25.27,27.14,44.28,42.0,46.43,,
2026-01-31,26.2,25.26,27.17,44.29,42.0,46.43,,
2026-02-01,26.2,25.25,27.18,44.3,42.02,46.43,26.0,46.0
2026-02-02,26.21,25.25,27.18,44.32,42.04,46.44,,
2026-02-03,26.21,25.24,27.18,44.33,42.04,46.5,,
2026-02-04,26.22,25.23,27.18,44.34,42.01,46.56,,
2026-02-05,26.23,25.22,27.19,44.35,41.99,46.61,,
2026-02-06,26.23,25.2,27.19,44.36,42.03,46.66,25.8,40.0
2026-02-07,26.24,25.2,27.2,44.38,42.07,46.7,,
2026-02-08,26.25,25.2,27.22,44.39,42.07,46.71,,
2026-02-09,26.26,25.19,27.23,44.4,42.07,46.71,,
2026-02-10,26.27,25.19,27.23,44.41,42.07,46.72,28.0,43.0
2026-02-11,26.28,25.19,27.24,44.43,42.08,46.72,28.0,56.0
2026-02-12,26.29,25.2,27.26,44.44,42.08,46.72,,
2026-02-13,26.3,25.19,27.27,44.45,42.09,46.73,,
2026-02-14,26.31,25.2,27.27,44.47,42.11,46.73,,
2026-02-15,26.32,25.21,27.28,44.48,42.1,46.74,,
2026-02-16,26.34,25.21,27.29,44.49,42.12,46.74,,
2026-02-17,26.35,25.22,27.31,44.51,42.12,46.75,,
2026-02-18,26.37,25.23,27.32,44.52,42.12,46.75,,
2026-02-19,26.38,25.23,27.34,44.54,42.12,46.76,,
2026-02-20,26.39,25.25,27.35,44.56,42.13,46.77,,
2026-02-21,26.41,25.28,27.37,44.57,42.19,46.8,,
2026-02-22,26.42,25.3,27.38,44.59,42.24,46.81,,
2026-02-23,26.44,25.31,27.4,44.61,42.25,46.8,,
2026-02-24,26.45,25.32,27.41,44.63,42.27,46.8,,
2026-02-25,26.47,25.34,27.42,44.65,42.29,46.81,,
2026-02-26,26.48,25.35,27.45,44.67,42.32,46.82,,
2026-02-27,26.5,25.36,27.49,44.69,42.34,46.83,22.0,49.0
2026-02-28,26.51,25.35,27.52,44.72,42.38,46.84,,
2026-03-01,26.53,25.35,27.55,44.74,42.41,46.85,,
2026-03-02,26.54,25.37,27.57,44.77,42.44,46.86,,
2026-03-03,26.56,25.38,27.59,44.79,42.47,46.86,,
2026-03-04,26.57,25.39,27.61,44.82,42.49,46.83,,
2026-03-05,26.59,25.4,27.63,44.85,42.52,46.81,36.0,38.0
2026-03-06,26.6,25.41,27.66,44.88,42.56,46.83,24.5,44.5
2026-03-07,26.61,25.42,27.68,44.91,42.63,46.84,,
2026-03-08,26.63,25.44,27.71,44.94,42.69,46.86,,
2026-03-09,26.64,25.45,27.74,44.97,42.76,46.88,,
2026-03-10,26.65,25.47,27.77,45.0,42.81,46.91,,
2026-03-11,26.66,25.49,27.79,45.04,42.83,46.92,28.0,55.0
2026-03-12,26.68,25.5,27.82,45.07,42.86,46.95,,
2026-03-13,26.69,25.52,27.84,45.1,42.89,46.97,,
2026-03-14,26.7,25.53,27.86,45.14,42.92,46.98,,
2026-03-15,26.7,25.53,27.89,45.17,42.92,47.0,,
2026-03-16,26.71,25.52,27.92,45.21,42.95,47.04,,
2026-03-17,26.72,25.52,27.92,45.24,43.0,47.08,,
2026-03-18,26.73,25.51,27.93,45.28,43.04,47.13,,
2026-03-19,26.73,25.51,27.94,45.31,43.07,47.16,,
2026-03-20,26.74,25.52,27.95,45.35,43.13,47.21,28.5,42.5
2026-03-21,26.74,25.52,27.95,45.38,43.18,47.25,,
2026-03-22,26.74,25.53,27.96,45.41,43.23,47.3,,
2026-03-23,26.75,25.53,27.96,45.45,43.29,47.35,27.0,56.0
2026-03-24,26.75,25.53,27.96,45.48,43.34,47.39,,
2026-03-25,26.75,25.53,27.95,45.51,43.38,47.41,,
2026-03-26,26.75,25.54,27.94,45.55,43.39,47.44,26.0,44.0
2026-03-27,26.74,25.53,27.94,45.58,43.4,47.46,,
2026-03-28,26.74,25.51,27.94,45.61,43.41,47.48,,
2026-03-29,26.74,25.49,27.94,45.64,43.45,47.49,,
2026-03-30,26.73,25.48,27.95,45.67,43.5,47.52,,
2026-03-31,26.73,25.48,27.96,45.7,43.55,47.54,,
2026-04-01,26.72,25.48,27.96,45.73,43.61,47.57,,
2026-04-02,26.72,25.47,27.95,45.76,43.64,47.61,,
2026-04-03,26.71,25.48,27.95,45.79,43.71,47.66,,
2026-04-04,26.71,25.48,27.94,45.82,43.76,47.69,,
2026-04-05,26.7,25.48,27.92,45.85,43.79,47.73,,
2026-04-06,26.7,25.49,27.91,45.88,43.82,47.76,,
2026-04-07,26.69,25.5,27.89,45.91,43.88,47.76,,
2026-04-08,26.68,25.49,27.88,45.94,43.93,47.77,,
2026-04-09,26.68,25.49,27.88,45.96,43.99,47.81,,
2026-04-10,26.67,25.49,27.87,45.99,44.06,47.86,,
2026-04-11,26.66,25.49,27.86,46.01,44.1,47.9,,
2026-04-12,26.65,25.49,27.85,46.04,44.1,47.93,,
2026-04-13,26.64,25.49,27.85,46.06,44.11,47.95,26.0,42.0
2026-04-14,26.63,25.49,27.83,46.08,44.12,47.96,,
2026-04-15,26.62,25.5,27.82,46.1,44.13,47.92,,
2026-04-16,26.61,25.5,27.8,46.12,44.15,47.89,,
2026-04-17,26.6,25.51,27.78,46.14,44.19,47.88,,
2026-04-18,26.58,25.51,27.76,46.16,44.24,47.91,,
2026-04-19,26.57,25.52,27.74,46.18,44.29,47.93,,
2026-04-20,26.55,25.53,27.71,46.19,44.34,47.98,,
2026-04-21,26.53,25.53,27.68,46.21,44.4,48.01,,
2026-04-22,26.51,25.53,27.64,46.22,44.43,48.04,,
2026-04-23,26.5,25.55,27.61,46.24,44.43,48.05,,
2026-04-24,26.47,25.57,27.56,46.25,44.45,48.06,26.0,45.0
2026-04-25,26.45,25.59,27.5,46.26,44.48,48.06,,
2026-04-26,26.43,25.61,27.44,46.28,44.49,48.06,,
2026-04-27,26.4,25.61,27.38,46.3,44.51,48.06,,
2026-04-28,26.38,25.63,27.32,46.31,44.52,48.07,,
2026-04-29,26.35,25.64,27.28,46.33,44.56,48.09,,
2026-04-30,26.33,25.62,27.2,46.35,44.61,48.09,,
2026-05-01,26.3,25.6,27.11,46.38,44.66,48.1,26.0,49.0
2026-05-02,26.27,25.59,27.04,46.4,44.72,48.1,,
2026-05-03,26.24,25.57,26.96,46.42,44.78,48.08,,
2026-05-04,26.21,25.55,26.89,46.45,44.81,48.05,,
2026-05-05,26.18,25.54,26.85,46.47,44.83,48.02,,
2026-05-06,26.15,25.53,26.8,46.49,44.87,48.0,,
2026-05-07,26.12,25.5,26.75,46.51,44.92,47.94,,
2026-05-08,26.09,25.49,26.7,46.54,44.95,47.9,25.0,48.0
2026-05-09,26.06,25.5,26.66,46.56,44.96,47.89,,
2026-05-10,26.03,25.48,26.61,46.58,45.0,47.84,,
2026-05-11,26.01,25.46,26.57,46.6,45.04,47.78,,
2026-05-12,25.98,25.45,26.53,46.61,45.05,47.77,,
2026-05-13,25.96,25.41,26.52,46.63,45.12,47.79,,
2026-05-14,25.93,25.4,26.52,46.65,45.17,47.77,,
2026-05-15,25.91,25.35,26.49,46.66,45.23,47.75,,
2026-05-16,25.89,25.33,26.47,46.67,45.24,47.77,,
2026-05-17,25.88,25.32,26.47,46.68,45.23,47.76,,
2026-05-18,25.86,25.31,26.47,46.69,45.28,47.76,,
2026-05-19,25.85,25.3,26.47,46.7,45.28,47.8,,
2026-05-20,25.84,25.27,26.48,46.71,45.27,47.76,,
2026-05-21,25.83,25.25,26.47,46.71,45.23,47.75,,
2026-05-22,25.82,25.22,26.48,46.72,45.22,47.77,24.0,45.0
2026-05-23,25.82,25.19,26.48,46.72,45.23,47.79,,
2026-05-24,25.81,25.18,26.49,46.72,45.22,47.74,,
2026-05-25,25.81,25.16,26.52,46.73,45.21,47.72,,
2026-05-26,25.81,25.14,26.54,46.73,45.2,47.76,,
2026-05-27,25.81,25.13,26.55,46.74,45.2,47.78,,
2026-05-28,25.81,25.11,26.57,46.74,45.23,47.78,,
2026-05-29,25.81,25.11,26.57,46.74,45.25,47.81,,
2026-05-30,25.82,25.1,26.58,46.75,45.27,47.84,,
2026-05-31,25.82,25.1,26.6,46.75,45.27,47.86,,
2026-06-01,25.83,25.1,26.63,46.75,45.25,47.88,,
2026-06-02,25.84,25.1,26.64,46.75,45.25,47.89,,
2026-06-03,25.85,25.1,26.66,46.75,45.23,47.9,,
2026-06-04,25.85,25.1,26.68,46.76,45.22,47.92,,
2026-06-05,25.86,25.09,26.69,46.76,45.2,47.94,,
2026-06-06,25.87,25.07,26.71,46.76,45.19,47.98,,
2026-06-07,25.88,25.07,26.73,46.76,45.18,48.01,,
2026-06-08,25.89,25.06,26.75,46.76,45.16,48.04,,
2026-06-09,25.91,25.07,26.76,46.76,45.16,48.07,,
2026-06-10,25.92,25.07,26.78,46.76,45.19,48.1,,
2026-06-11,25.93,25.07,26.79,46.76,45.22,48.13,,
2026-06-12,25.94,25.06,26.81,46.76,45.19,48.16,,
2026-06-13,25.95,25.05,26.83,46.76,45.15,48.19,,
2026-06-14,25.96,25.05,26.85,46.75,45.14,48.21,,
2026-06-15,25.97,25.04,26.87,46.75,45.14,48.23,,
2026-06-16,25.98,25.04,26.89,46.75,45.13,48.24,,
2026-06-17,25.99,25.03,26.91,46.75,45.13,48.24,,
2026-06-18,26.0,25.03,26.93,46.75,45.12,48.24,,
2026-06-19,26.01,25.03,26.95,46.74,45.12,48.26,27.0,48.0
2026-06-20,26.02,25.03,26.97,46.74,45.12,48.29,,
2026-06-21,26.04,25.03,26.98,46.74,45.12,48.31,,
2026-06-22,26.05,25.02,27.0,46.73,45.12,48.34,,
2026-06-23,26.06,25.02,27.02,46.73,45.13,48.37,,
2026-06-24,26.07,25.02,27.03,46.72,45.1,48.4,,
2026-06-25,26.08,25.02,27.04,46.72,45.08,48.42,,
2026-06-26,26.09,25.0,27.06,46.71,45.05,48.43,26.0,49.0
2026-06-27,26.1,24.99,27.08,46.7,45.03,48.44,,
2026-06-28,26.12,24.98,27.09,46.7,45.0,48.45,,
2026-06-29,26.13,24.98,27.12,46.69,44.97,48.46,,
2026-06-30,26.14,24.98,27.14,46.68,44.95,48.47,,
2026-07-01,26.15,24.98,27.15,46.68,44.92,48.48,,
2026-07-02,26.16,24.97,27.16,46.67,44.9,48.5,,
2026-07-03,26.17,24.97,27.17,46.66,44.88,48.51,22.0,50.0
2026-07-04,26.18,24.97,27.17,46.66,44.86,48.52,,
2026-07-05,26.2,24.97,27.18,46.65,44.83,48.53,,
2026-07-06,26.21,24.96,27.21,46.65,44.81,48.54,,
2026-07-07,26.22,24.96,27.25,46.64,44.79,48.55,,
2026-07-08,26.23,24.96,27.27,46.64,44.77,48.57,,
2026-07-09,26.24,24.96,27.28,46.63,44.75,48.58,,
2026-07-10,26.25,24.96,27.28,46.63,44.73,48.58,27.0,50.0
2026-07-11,26.26,24.96,27.29,46.63,44.71,48.58,,
2026-07-12,26.27,24.96,27.31,46.62,44.69,48.59,,
2026-07-13,26.28,24.96,27.33,46.62,44.67,48.58,,
2026-07-14,26.3,24.96,27.34,46.62,44.65,48.58,27.5,42.5
2026-07-15,26.31,24.96,27.35,46.61,44.62,48.58,,
2026-07-16,26.32,24.97,27.38,46.61,44.59,48.58,,
2026-07-17,26.33,24.97,27.4,46.61,44.57,48.58,28.0,45.0
