date,Positive (post-2024 election),Positive (post-2024 election) (low),Positive (post-2024 election) (high),Negative (post-2024 election),Negative (post-2024 election) (low),Negative (post-2024 election) (high),Positive (poll),Negative (poll)
2025-08-15,19.07,18.08,20.19,65.47,64.38,66.74,24.0,70.0
2025-08-16,19.06,18.07,20.19,65.51,64.42,66.78,,
2025-08-17,19.04,18.07,20.18,65.54,64.45,66.79,,
2025-08-18,19.03,18.06,20.17,65.57,64.49,66.84,,
2025-08-19,19.01,18.05,20.19,65.6,64.51,66.89,,
2025-08-20,19.0,18.03,20.17,65.63,64.51,66.89,,
2025-08-21,18.99,18.02,20.14,65.66,64.52,66.88,,
2025-08-22,18.98,18.01,20.14,65.68,64.54,66.92,17.0,64.0
2025-08-23,18.97,18.0,20.14,65.71,64.56,66.94,,
2025-08-24,18.96,17.99,20.12,65.74,64.58,66.96,,
2025-08-25,18.95,17.97,20.1,65.76,64.6,66.98,,
2025-08-26,18.93,17.95,20.08,65.79,64.65,67.01,,
2025-08-27,18.92,17.93,20.04,65.81,64.69,67.04,,
2025-08-28,18.91,17.9,20.01,65.84,64.73,67.07,,
2025-08-29,18.89,17.9,19.99,65.86,64.75,67.09,,
2025-08-30,18.87,17.89,19.99,65.89,64.8,67.12,,
2025-08-31,18.86,17.86,19.98,65.92,64.84,67.15,,
2025-09-01,18.84,17.83,19.97,65.95,64.88,67.17,,
2025-09-02,18.82,17.8,19.96,65.98,64.91,67.2,,
2025-09-03,18.79,17.77,19.95,66.01,64.93,67.23,,
2025-09-04,18.77,17.73,19.94,66.04,64.97,67.26,,
2025-09-05,18.74,17.7,19.93,66.07,65.01,67.32,15.0,65.0
2025-09-06,18.72,17.66,19.92,66.11,65.05,67.35,,
2025-09-07,18.69,17.62,19.9,66.14,65.11,67.39,,
2025-09-08,18.66,17.57,19.88,66.18,65.15,67.42,,
2025-09-09,18.63,17.53,19.85,66.22,65.24,67.44,,
2025-09-10,18.59,17.49,19.84,66.25,65.3,67.46,,
2025-09-11,18.56,17.44,19.83,66.29,65.33,67.51,22.0,71.0
2025-09-12,18.53,17.39,19.8,66.33,65.35,67.56,,
2025-09-13,18.49,17.34,19.78,66.37,65.36,67.6,,
2025-09-14,18.46,17.3,19.76,66.4,65.37,67.63,,
2025-09-15,18.42,17.26,19.73,66.44,65.4,67.65,,
2025-09-16,18.38,17.21,19.71,66.48,65.42,67.65,,
2025-09-17,18.34,17.16,19.68,66.52,65.44,67.69,,
2025-09-18,18.3,17.11,19.65,66.56,65.46,67.74,,
2025-09-19,18.26,17.05,19.63,66.6,65.49,67.78,15.0,64.0
2025-09-20,18.22,16.97,19.6,66.64,65.53,67.82,,
2025-09-21,18.18,16.9,19.57,66.68,65.57,67.85,,
2025-09-22,18.14,16.87,19.54,66.71,65.59,67.89,,
2025-09-23,18.09,16.83,19.51,66.75,65.61,67.93,,
2025-09-24,18.05,16.8,19.47,66.79,65.65,67.96,,
2025-09-25,18.0,16.77,19.44,66.83,65.69,67.99,24.0,58.0
2025-09-26,17.96,16.73,19.42,66.86,65.73,68.02,15.0,67.0
2025-09-27,17.91,16.7,19.38,66.9,65.73,68.05,,
2025-09-28,17.87,16.64,19.35,66.93,65.77,68.08,,
2025-09-29,17.82,16.57,19.31,66.97,65.8,68.11,26.0,70.0
2025-09-30,17.77,16.5,19.25,67.0,65.83,68.13,,
2025-10-01,17.73,16.46,19.2,67.03,65.86,68.17,,
2025-10-02,17.68,16.42,19.14,67.07,65.89,68.2,,
2025-10-03,17.63,16.38,19.1,67.1,65.95,68.24,17.0,65.0
2025-10-04,17.59,16.34,19.04,67.13,66.0,68.27,,
2025-10-05,17.54,16.28,18.99,67.16,66.03,68.31,,
2025-10-06,17.49,16.19,18.97,67.18,66.05,68.34,,
2025-10-07,17.45,16.1,18.96,67.21,66.08,68.37,18.0,67.0
2025-10-08,17.4,16.07,18.93,67.24,66.11,68.39,,
2025-10-09,17.35,16.04,18.87,67.26,66.13,68.39,,
2025-10-10,17.31,16.01,18.8,67.29,66.16,68.4,18.0,65.0
2025-10-11,17.26,15.97,18.73,67.31,66.19,68.41,,
2025-10-12,17.22,15.92,18.67,67.33,66.22,68.44,,
2025-10-13,17.18,15.84,18.59,67.36,66.25,68.48,,
2025-10-14,17.13,15.78,18.53,67.38,66.27,68.52,,
2025-10-15,17.09,15.75,18.51,67.4,66.3,68.53,19.0,67.0
2025-10-16,17.05,15.7,18.48,67.42,66.33,68.53,,
2025-10-17,17.01,15.67,18.46,67.44,66.35,68.53,,
2025-10-18,16.96,15.65,18.44,67.46,66.37,68.54,,
2025-10-19,16.92,15.58,18.41,67.48,66.41,68.54,19.0,67.0
2025-10-20,16.88,15.52,18.36,67.5,66.43,68.54,,
2025-10-21,16.84,15.47,18.3,67.52,66.44,68.53,,
2025-10-22,16.8,15.43,18.25,67.54,66.46,68.55,,
2025-10-23,16.76,15.39,18.2,67.56,66.48,68.57,,
2025-10-24,16.72,15.32,18.14,67.57,66.5,68.6,17.0,66.0
2025-10-25,16.68,15.26,18.09,67.59,66.51,68.62,,
2025-10-26,16.64,15.24,18.03,67.61,66.52,68.65,,
2025-10-27,16.6,15.21,17.97,67.62,66.53,68.68,,
2025-10-28,16.56,15.16,17.91,67.64,66.54,68.68,,
2025-10-29,16.52,15.09,17.85,67.65,66.54,68.68,,
2025-10-30,16.47,15.06,17.79,67.66,66.55,68.68,,
2025-10-31,16.43,15.04,17.73,67.67,66.56,68.67,,
2025-11-01,16.39,15.02,17.68,67.68,66.56,68.65,,
2025-11-02,16.34,14.96,17.62,67.68,66.57,68.64,18.0,76.0
2025-11-03,16.29,14.9,17.57,67.68,66.57,68.64,,
2025-11-04,16.25,14.84,17.51,67.69,66.58,68.63,,
2025-11-05,16.2,14.79,17.46,67.69,66.54,68.62,,
2025-11-06,16.15,14.73,17.39,67.69,66.54,68.63,,
2025-11-07,16.1,14.67,17.33,67.68,66.54,68.61,12.0,69.7
2025-11-08,16.04,14.61,17.26,67.68,66.49,68.61,,
2025-11-09,15.99,14.56,17.18,67.67,66.38,68.64,,
2025-11-10,15.94,14.53,17.13,67.66,66.36,68.66,,
2025-11-11,15.88,14.51,17.06,67.66,66.32,68.68,,
2025-11-12,15.83,14.47,16.99,67.65,66.27,68.72,18.0,68.0
2025-11-13,15.77,14.45,16.91,67.63,66.13,68.72,,
2025-11-14,15.72,14.42,16.84,67.62,66.05,68.73,,
2025-11-15,15.66,14.38,16.75,67.61,65.98,68.73,,
2025-11-16,15.61,14.33,16.69,67.59,65.85,68.73,,
2025-11-17,15.55,14.27,16.63,67.58,65.74,68.71,,
2025-11-18,15.49,14.21,16.55,67.56,65.66,68.74,,
2025-11-19,15.44,14.15,16.48,67.54,65.57,68.76,,
2025-11-20,15.38,14.1,16.43,67.52,65.49,68.8,,
2025-11-21,15.33,14.05,16.35,67.5,65.38,68.82,17.0,67.0
2025-11-22,15.27,13.99,16.26,67.48,65.22,68.84,,
2025-11-23,15.22,13.93,16.19,67.45,65.05,68.86,,
2025-11-24,15.17,13.89,16.12,67.42,64.89,68.83,,
2025-11-25,15.11,13.87,16.05,67.39,64.72,68.8,,
2025-11-26,15.06,13.87,15.99,67.36,64.56,68.77,,
2025-11-27,15.01,13.86,15.92,67.32,64.43,68.76,,
2025-11-28,14.97,13.86,15.87,67.28,64.4,68.8,17.0,66.0
2025-11-29,14.92,13.86,15.82,67.24,64.37,68.79,,
2025-11-30,14.88,13.86,15.76,67.2,64.33,68.77,,
2025-12-01,14.83,13.83,15.71,67.15,64.3,68.76,15.0,71.0
2025-12-02,14.79,13.82,15.66,67.1,64.27,68.76,7.0,68.0
2025-12-03,14.76,13.77,15.62,67.05,64.25,68.77,,
2025-12-04,14.72,13.73,15.57,67.0,64.19,68.78,,
2025-12-05,14.69,13.71,15.52,66.94,64.1,68.78,,
2025-12-06,14.66,13.66,15.47,66.88,64.02,68.78,,
2025-12-07,14.63,13.61,15.44,66.82,63.92,68.73,,
2025-12-08,14.61,13.58,15.42,66.76,63.86,68.69,14.0,70.0
2025-12-09,14.59,13.55,15.39,66.7,63.75,68.68,,
2025-12-10,14.57,13.51,15.37,66.64,63.67,68.67,,
2025-12-11,14.55,13.48,15.35,66.57,63.58,68.63,,
2025-12-12,14.54,13.47,15.34,66.51,63.5,68.63,14.0,66.0
2025-12-13,14.53,13.47,15.32,66.45,63.43,68.63,,
2025-12-14,14.52,13.49,15.3,66.38,63.35,68.63,,
2025-12-15,14.52,13.5,15.29,66.32,63.28,68.63,,
2025-12-16,14.51,13.52,15.3,66.25,63.22,68.62,,
2025-12-17,14.51,13.54,15.31,66.19,63.13,68.61,,
2025-12-18,14.51,13.56,15.31,66.13,63.05,68.61,,
2025-12-19,14.51,13.58,15.31,66.06,62.97,68.6,,
2025-12-20,14.51,13.57,15.32,66.0,62.9,68.57,,
2025-12-21,14.52,13.59,15.31,65.93,62.81,68.55,,
2025-12-22,14.52,13.62,15.33,65.87,62.71,68.51,,
2025-12-23,14.53,13.65,15.34,65.81,62.62,68.49,15.0,70.0
2025-12-24,14.54,13.68,15.35,65.74,62.53,68.46,,
2025-12-25,14.56,13.7,15.36,65.68,62.45,68.44,,
2025-12-26,14.57,13.71,15.34,65.62,62.37,68.43,,
2025-12-27,14.59,13.72,15.38,65.56,62.3,68.41,,
2025-12-28,14.6,13.73,15.41,65.5,62.23,68.4,,
2025-12-29,14.62,13.73,15.43,65.44,62.16,68.38,,
2025-12-30,14.64,13.75,15.48,65.39,62.1,68.37,,
2025-12-31,14.67,13.79,15.54,65.33,62.05,68.35,,
2026-01-01,14.69,13.8,15.57,65.28,62.01,68.32,14.0,68.0
2026-01-02,14.72,13.85,15.58,65.22,61.97,68.3,,
2026-01-03,14.74,13.89,15.63,65.17,61.85,68.27,,
2026-01-04,14.77,13.88,15.66,65.12,61.74,68.24,,
2026-01-05,14.8,13.87,15.7,65.07,61.65,68.21,,
2026-01-06,14.83,13.87,15.73,65.02,61.55,68.19,,
2026-01-07,14.86,13.86,15.74,64.98,61.46,68.16,,
2026-01-08,14.89,13.87,15.8,64.93,61.35,68.14,,
2026-01-09,14.92,13.91,15.83,64.89,61.23,68.11,13.2,60.5
2026-01-10,14.96,13.94,15.86,64.85,61.11,68.09,,
2026-01-11,14.99,13.98,15.91,64.81,60.98,68.07,,
2026-01-12,15.03,13.98,15.98,64.78,60.87,68.05,,
2026-01-13,15.06,13.99,16.05,64.74,60.84,68.03,,
2026-01-14,15.1,14.04,16.11,64.71,60.81,68.01,,
2026-01-15,15.13,14.04,16.16,64.68,60.79,67.98,,
2026-01-16,15.17,14.04,16.2,64.65,60.75,67.94,,
2026-01-17,15.21,14.04,16.24,64.63,60.73,67.9,,
2026-01-18,15.24,14.04,16.27,64.61,60.71,67.86,,
2026-01-19,15.28,14.06,16.32,64.58,60.69,67.83,,
2026-01-20,15.32,14.09,16.4,64.57,60.67,67.79,,
2026-01-21,15.35,14.13,16.48,64.55,60.66,67.75,,
2026-01-22,15.39,14.15,16.55,64.53,60.64,67.71,,
2026-01-23,15.43,14.16,16.6,64.52,60.63,67.69,16.0,66.0
2026-01-24,15.46,14.19,16.65,64.51,60.62,67.68,,
2026-01-25,15.5,14.21,16.69,64.49,60.69,67.68,,
2026-01-26,15.54,14.27,16.74,64.48,60.75,67.68,,
2026-01-27,15.57,14.33,16.79,64.47,60.77,67.68,,
2026-01-28,15.61,14.38,16.82,64.46,60.79,67.65,,
2026-01-29,15.65,14.42,16.86,64.46,60.81,67.62,,
2026-01-30,15.69,14.46,16.9,64.45,60.84,67.61,,
2026-01-31,15.72,14.5,16.94,64.44,60.87,67.6,,
2026-02-01,15.76,14.53,16.98,64.44,60.9,67.59,15.0,68.0
2026-02-02,15.8,14.57,17.04,64.43,60.93,67.58,,
2026-02-03,15.83,14.61,17.07,64.43,60.96,67.57,,
2026-02-04,15.87,14.65,17.11,64.43,60.96,67.55,,
2026-02-05,15.9,14.69,17.14,64.43,60.96,67.53,,
2026-02-06,15.94,14.72,17.19,64.42,60.96,67.5,14.8,59.0
2026-02-07,15.98,14.76,17.26,64.42,60.98,67.48,,
2026-02-08,16.01,14.8,17.32,64.43,60.99,67.45,,
2026-02-09,16.04,14.84,17.37,64.43,61.04,67.42,,
2026-02-10,16.08,14.87,17.43,64.43,61.1,67.4,15.0,70.0
2026-02-11,16.11,14.91,17.48,64.44,61.16,67.37,24.0,69.0
2026-02-12,16.14,14.93,17.53,64.44,61.22,67.34,,
2026-02-13,16.18,14.96,17.56,64.45,61.22,67.31,,
2026-02-14,16.21,14.99,17.58,64.46,61.19,67.28,,
2026-02-15,16.24,15.01,17.6,64.47,61.23,67.27,,
2026-02-16,16.27,15.04,17.6,64.48,61.28,67.25,,
2026-02-17,16.3,15.1,17.63,64.49,61.31,67.23,,
2026-02-18,16.33,15.11,17.67,64.5,61.33,67.2,,
2026-02-19,16.36,15.12,17.69,64.52,61.34,67.17,,
2026-02-20,16.39,15.14,17.71,64.53,61.36,67.15,,
2026-02-21,16.42,15.16,17.72,64.55,61.38,67.12,,
2026-02-22,16.45,15.19,17.75,64.57,61.4,67.1,,
2026-02-23,16.48,15.22,17.78,64.58,61.42,67.07,,
2026-02-24,16.51,15.24,17.81,64.6,61.45,67.03,,
2026-02-25,16.54,15.27,17.83,64.62,61.47,66.99,,
2026-02-26,16.57,15.3,17.86,64.64,61.51,66.95,,
2026-02-27,16.6,15.33,17.9,64.66,61.57,66.94,14.0,67.0
2026-02-28,16.63,15.36,17.93,64.68,61.66,66.93,,
2026-03-01,16.66,15.39,17.94,64.71,61.8,66.9,,
2026-03-02,16.69,15.43,17.96,64.73,61.87,66.87,,
2026-03-03,16.72,15.46,17.99,64.75,61.98,66.84,,
2026-03-04,16.75,15.48,18.01,64.78,62.03,66.81,,
2026-03-05,16.78,15.5,18.03,64.8,62.09,66.78,24.0,59.0
2026-03-06,16.81,15.53,18.05,64.82,62.12,66.79,16.0,65.5
2026-03-07,16.84,15.56,18.08,64.85,62.15,66.84,,
2026-03-08,16.87,15.58,18.1,64.88,62.23,66.89,,
2026-03-09,16.9,15.61,18.12,64.9,62.32,66.86,,
2026-03-10,16.93,15.65,18.15,64.93,62.43,66.84,,
2026-03-11,16.96,15.7,18.18,64.96,62.55,66.85,18.0,74.0
2026-03-12,16.98,15.77,18.21,64.98,62.58,66.85,,
2026-03-13,17.01,15.82,18.23,65.01,62.66,66.86,,
2026-03-14,17.04,15.85,18.26,65.04,62.74,66.88,,
2026-03-15,17.06,15.9,18.29,65.07,62.75,66.9,,
2026-03-16,17.09,15.95,18.32,65.09,62.84,66.91,,
2026-03-17,17.11,16.0,18.34,65.12,62.92,66.88,,
2026-03-18,17.13,16.0,18.37,65.15,63.0,66.93,,
2026-03-19,17.15,16.0,18.41,65.17,63.09,66.9,,
2026-03-20,17.17,16.0,18.41,65.2,63.17,66.88,17.0,63.5
2026-03-21,17.19,16.0,18.42,65.22,63.23,66.86,,
2026-03-22,17.21,16.03,18.42,65.24,63.29,66.83,,
2026-03-23,17.23,16.05,18.43,65.27,63.35,66.88,22.0,70.0
2026-03-24,17.24,16.07,18.46,65.29,63.41,66.92,,
2026-03-25,17.26,16.1,18.49,65.31,63.47,66.91,,
2026-03-26,17.27,16.14,18.51,65.33,63.53,66.91,15.0,67.0
2026-03-27,17.29,16.17,18.54,65.35,63.6,66.9,,
2026-03-28,17.3,16.21,18.56,65.37,63.66,66.89,,
2026-03-29,17.31,16.25,18.57,65.39,63.73,66.87,,
2026-03-30,17.32,16.27,18.6,65.41,63.79,66.89,,
2026-03-31,17.33,16.27,18.62,65.43,63.87,66.91,,
2026-04-01,17.34,16.27,18.67,65.45,63.94,66.93,,
2026-04-02,17.35,16.28,18.7,65.47,63.99,66.93,,
2026-04-03,17.36,16.3,18.72,65.49,64.06,66.94,,
2026-04-04,17.37,16.32,18.72,65.51,64.1,66.95,,
2026-04-05,17.37,16.34,18.71,65.54,64.17,66.96,,
2026-04-06,17.38,16.35,18.71,65.56,64.24,67.0,,
2026-04-07,17.39,16.36,18.69,65.58,64.28,67.04,,
2026-04-08,17.39,16.36,18.68,65.6,64.29,67.06,,
2026-04-09,17.39,16.38,18.68,65.62,64.31,67.07,,
2026-04-10,17.4,16.41,18.69,65.63,64.3,67.08,,
2026-04-11,17.4,16.41,18.69,65.65,64.29,67.08,,
2026-04-12,17.4,16.43,18.67,65.67,64.31,67.08,,
2026-04-13,17.4,16.42,18.66,65.69,64.35,67.08,19.0,66.0
2026-04-14,17.39,16.41,18.65,65.7,64.4,67.07,,
2026-04-15,17.39,16.4,18.65,65.71,64.4,67.06,,
2026-04-16,17.39,16.41,18.66,65.72,64.43,67.07,,
2026-04-17,17.38,16.4,18.65,65.73,64.46,67.08,,
2026-04-18,17.37,16.4,18.62,65.74,64.49,67.11,,
2026-04-19,17.37,16.39,18.57,65.74,64.51,67.11,,
2026-04-20,17.36,16.39,18.58,65.74,64.56,67.1,,
2026-04-21,17.35,16.4,18.57,65.74,64.6,67.09,,
2026-04-22,17.34,16.39,18.55,65.74,64.61,67.09,,
2026-04-23,17.33,16.37,18.53,65.73,64.63,67.08,,
2026-04-24,17.31,16.36,18.51,65.72,64.66,67.07,17.0,65.0
2026-04-25,17.3,16.35,18.48,65.72,64.67,67.05,,
2026-04-26,17.29,16.33,18.46,65.7,64.67,67.02,,
2026-04-27,17.27,16.32,18.43,65.69,64.67,66.99,,
2026-04-28,17.26,16.34,18.39,65.68,64.66,66.95,,
2026-04-29,17.24,16.36,18.36,65.67,64.66,66.93,,
2026-04-30,17.23,16.35,18.3,65.66,64.68,66.89,,
2026-05-01,17.21,16.32,18.24,65.65,64.68,66.82,16.0,65.0
2026-05-02,17.19,16.31,18.18,65.63,64.7,66.76,,
2026-05-03,17.17,16.28,18.14,65.62,64.72,66.74,,
2026-05-04,17.16,16.25,18.12,65.61,64.73,66.72,,
2026-05-05,17.14,16.21,18.09,65.59,64.76,66.65,,
2026-05-06,17.12,16.18,18.06,65.58,64.77,66.58,,
2026-05-07,17.09,16.17,17.99,65.56,64.76,66.58,,
2026-05-08,17.07,16.14,17.97,65.55,64.77,66.57,17.0,64.0
2026-05-09,17.05,16.13,17.95,65.53,64.77,66.57,,
2026-05-10,17.03,16.11,17.89,65.51,64.78,66.57,,
2026-05-11,17.0,16.11,17.82,65.49,64.79,66.52,,
2026-05-12,16.98,16.11,17.81,65.47,64.78,66.44,,
2026-05-13,16.96,16.11,17.79,65.45,64.76,66.41,,
2026-05-14,16.93,16.11,17.78,65.44,64.75,66.39,,
2026-05-15,16.91,16.11,17.76,65.42,64.72,66.4,,
2026-05-16,16.89,16.08,17.71,65.4,64.71,66.42,,
2026-05-17,16.87,16.05,17.69,65.38,64.67,66.44,,
2026-05-18,16.85,16.05,17.68,65.36,64.66,66.43,,
2026-05-19,16.83,15.99,17.67,65.34,64.64,66.44,,
2026-05-20,16.81,15.97,17.66,65.32,64.62,66.45,,
2026-05-21,16.79,15.94,17.66,65.31,64.6,66.45,,
2026-05-22,16.77,15.92,17.66,65.29,64.58,66.45,15.0,65.0
2026-05-23,16.75,15.92,17.65,65.28,64.55,66.46,,
2026-05-24,16.74,15.92,17.66,65.26,64.52,66.42,,
2026-05-25,16.72,15.9,17.63,65.25,64.49,66.42,,
2026-05-26,16.7,15.88,17.6,65.24,64.46,66.43,,
2026-05-27,16.69,15.87,17.58,65.23,64.41,66.45,,
2026-05-28,16.68,15.82,17.58,65.22,64.37,66.44,,
2026-05-29,16.66,15.8,17.58,65.21,64.33,66.43,,
2026-05-30,16.65,15.81,17.59,65.2,64.3,66.42,,
2026-05-31,16.64,15.78,17.59,65.2,64.26,66.41,,
2026-06-01,16.63,15.76,17.59,65.19,64.23,66.44,,
2026-06-02,16.61,15.76,17.59,65.18,64.2,66.46,,
2026-06-03,16.6,15.76,17.57,65.18,64.17,66.46,,
2026-06-04,16.6,15.76,17.56,65.17,64.16,66.46,,
2026-06-05,16.59,15.76,17.55,65.17,64.14,66.46,,
2026-06-06,16.58,15.75,17.53,65.17,64.13,66.46,,
2026-06-07,16.57,15.74,17.52,65.17,64.11,66.46,,
2026-06-08,16.56,15.73,17.53,65.17,64.07,66.46,,
2026-06-09,16.56,15.72,17.54,65.16,64.04,66.46,,
2026-06-10,16.55,15.68,17.54,65.16,64.01,66.46,,
2026-06-11,16.55,15.66,17.55,65.17,63.99,66.48,,
2026-06-12,16.54,15.64,17.56,65.17,63.97,66.5,,
2026-06-13,16.53,15.62,17.57,65.17,63.96,66.53,,
2026-06-14,16.53,15.6,17.57,65.17,63.95,66.55,,
2026-06-15,16.52,15.58,17.57,65.17,63.94,66.57,,
2026-06-16,16.52,15.56,17.58,65.17,63.91,66.57,,
2026-06-17,16.52,15.54,17.58,65.18,63.89,66.57,,
2026-06-18,16.51,15.54,17.59,65.18,63.87,66.58,,
2026-06-19,16.51,15.54,17.6,65.18,63.85,66.59,15.0,68.0
2026-06-20,16.51,15.53,17.6,65.18,63.84,66.62,,
2026-06-21,16.5,15.52,17.6,65.19,63.82,66.63,,
2026-06-22,16.5,15.5,17.6,65.19,63.79,66.63,,
2026-06-23,16.5,15.47,17.61,65.2,63.76,66.64,,
2026-06-24,16.5,15.45,17.61,65.2,63.74,66.65,,
2026-06-25,16.5,15.45,17.62,65.2,63.72,66.66,,
2026-06-26,16.5,15.42,17.62,65.21,63.71,66.67,20.0,63.0
2026-06-27,16.5,15.42,17.63,65.21,63.7,66.68,,
2026-06-28,16.5,15.41,17.64,65.22,63.7,66.72,,
2026-06-29,16.51,15.39,17.64,65.22,63.69,66.76,,
2026-06-30,16.51,15.37,17.65,65.23,63.68,66.79,,
2026-07-01,16.51,15.37,17.66,65.23,63.68,66.81,,
2026-07-02,16.52,15.36,17.67,65.24,63.67,66.82,,
2026-07-03,16.52,15.36,17.68,65.24,63.66,66.84,17.0,63.0
2026-07-04,16.53,15.35,17.69,65.25,63.65,66.86,,
2026-07-05,16.53,15.34,17.7,65.25,63.64,66.88,,
2026-07-06,16.54,15.34,17.71,65.25,63.63,66.89,,
2026-07-07,16.54,15.33,17.71,65.26,63.63,66.89,,
2026-07-08,16.55,15.33,17.71,65.26,63.62,66.92,,
2026-07-09,16.55,15.32,17.72,65.26,63.61,66.98,,
2026-07-10,16.56,15.32,17.72,65.27,63.6,66.97,14.0,69.0
2026-07-11,16.56,15.31,17.72,65.27,63.6,66.98,,
2026-07-12,16.57,15.31,17.73,65.27,63.59,66.98,,
2026-07-13,16.58,15.3,17.74,65.27,63.56,67.01,,
2026-07-14,16.58,15.3,17.74,65.28,63.54,67.06,16.0,67.0
2026-07-15,16.59,15.3,17.75,65.28,63.51,67.08,,
2026-07-16,16.59,15.29,17.75,65.28,63.48,67.08,,
2026-07-17,16.6,15.29,17.76,65.28,63.45,67.08,18.0,62.0
